product_pid,transaction_date,uv_fundown,uv_stableown,uv_fundopt,uv_fundmarket,uv_termmarket,apply_amt_trend,apply_amt_residual,redeem_amt_trend,redeem_amt_residual,yield,day_of_week,is_month_end,quarter
100,2022-11-13,78438171.219082,-942238.4187141582,55154961.02933942,35979.38582293823,-510693194.8863083,-0.7108780752565249,0.1061155181265891,-0.0024903561895622,0.3009778839205006,0.0204,0,0,4
100,2022-11-14,319211783.76368225,51157243.11026958,131612151.74493356,444739.5834302911,1270518246.133267,-0.7205734650402451,-0.4655007002722651,-0.0118938846806781,0.7632624415739651,0.0199,0,0,4
100,2022-11-15,231294662.7330565,29561402.473950103,123280075.1213932,285287.1804961823,469941725.2390375,-0.7318221045565733,-0.0734032122917056,-0.0214400339832191,0.6289125129289432,0.0194,1,0,4
100,2022-11-16,251547426.59842765,34708045.1188786,131743511.24280378,314018.6531700944,358522660.061916,-0.7430684400675689,0.1313017547515088,-0.0309855386806647,-1.9061886275692528,0.0203,2,0,4
100,2022-11-17,250067364.22151065,32025778.971865103,133355489.82345662,277429.771771858,483770633.71163154,-0.7543178215636048,2.7721055148303506,-0.0405305609505619,-0.196715807369735,0.0206,3,0,4
100,2022-11-18,246308954.13903284,27556534.443755545,128937742.3908428,274617.767723442,802360072.670224,-0.7655664181971742,-0.1147706408563132,-0.0500778765490166,0.4419639182703117,0.0198,4,0,4
100,2022-11-19,158414646.23230806,11027500.947491072,84532758.78255676,153422.97457080224,1214013583.0941646,-0.7783662939998903,1.721699902663831,-0.05976551521572,-1.7806620261129145,0.0201,0,0,4
100,2022-11-20,168096051.43035105,12565453.58100824,85975861.75247009,177553.14956338666,1834762933.7177312,-0.7896143309086191,-0.6278047857504183,-0.069311374986056,-0.0929586131797429,0.0188,0,0,4
100,2022-11-21,412701504.5877584,64617379.26049896,160417116.31310898,584463.674630479,3651071787.714303,-0.7993097206923396,-0.3312758291737392,-0.0787149034771719,0.1865350381470336,0.192,0,0,4
100,2022-11-22,323384901.8040505,41385076.02434117,150924896.23325917,408416.84388693335,2691228406.6104026,-0.8105583602086676,-1.6501633040566857,-0.088261052779713,0.508215931220546,0.01997,1,0,4
100,2022-11-23,335765202.406127,43331047.75990786,159302963.97335395,409276.3928845727,2245621920.8752112,-0.8218046957196634,0.6405324832475403,-0.0978065574771594,1.4800691970786897,0.02023,2,0,4
101,2022-11-10,860654202.1645298,647576875.8958156,269052213.241994,81286134.00693843,340708677.7845749,7.264733095294258,-0.6004787103413236,5.346539160854872,-0.2938932483036307,0.0205,3,0,4
101,2022-11-11,837652735.2389419,594110147.4151222,263690669.44863743,73748299.15618649,331574234.82847595,7.281269211043616,-1.5941857814189166,5.366990926477838,-0.0330887793069728,0.0197,4,0,4
101,2022-11-12,1039353602.8713835,833806301.2764031,315937253.6449231,91005704.89713956,395068505.475396,7.298699532846869,-2.889671542891203,5.388208733825906,-1.2334571900369915,0.021,0,0,4
101,2022-11-13,1036201845.2077204,830609459.1293979,320171301.27104634,73612832.36995542,343385635.5130453,7.315248964149598,-0.7423640252916868,5.408657843975245,0.2705376002468192,0.0204,0,0,4
101,2022-11-14,1063710269.8665212,890003053.0238935,301602756.6001001,58602026.69549985,623069417.068565,7.330921954651412,-0.6684403407992999,5.428338813650631,-2.899720534311544,0.0199,0,0,4
101,2022-11-15,906130970.3667068,704448376.893345,284342163.3112725,56853224.58734435,288730036.08124954,7.347462071809961,-3.9560595294245458,5.448786006442497,-2.993659424991624,0.0194,1,0,4
101,2022-11-16,907550582.455052,724202462.3313358,281527617.410871,70574361.0395643,333422822.22270954,7.3640235649353825,-0.5669193557138952,5.469235625512775,4.0565051412112565,0.0203,2,0,4
101,2022-11-17,897804585.853361,696799098.5854132,275930731.0326662,71741852.33332126,296188884.2999939,7.380579111354823,1.3538477480752151,5.489682931670085,-2.3106785562596848,0.0206,3,0,4
101,2022-11-18,880753541.8091874,642088486.247087,270529735.34072083,65212662.76168817,312731011.32105404,7.39711522710418,-2.6156890040848304,5.51013469729305,-4.357502795164831,0.0198,4,0,4
101,2022-11-19,1094070182.8779037,900623567.0618842,320412270.5986621,99457513.17974024,441489671.4647892,7.414545548907435,-4.995602864032572,5.531352504641123,-1.4003995610420308,0.0201,0,0,4
101,2022-11-20,1095817573.591373,920629839.4807532,319328191.0284841,106183898.30423936,447565995.410966,7.431094980210163,-3.5609134164968883,5.551801614790458,-2.884181327325373,0.0188,0,0,4
101,2022-11-21,1112322657.5159814,986194088.0848404,294072598.52178544,107785831.87756754,734322362.1175876,7.446767970711977,5.192176936363195,5.571482584465842,-1.2880188764036795,0.192,0,0,4
101,2022-11-22,931347626.333211,779430735.1478763,272018132.0684426,106099565.46818604,350271720.1240519,7.4633080878705265,-2.660172830403305,5.59192977725771,-0.4201782072127594,0.01997,1,0,4
101,2022-11-23,911231763.9316844,758599814.392031,268887237.9971987,106620315.14663117,322624647.3518184,7.479869580995948,-2.7739806994178817,5.612379396327989,8.347578611503636,0.02023,2,0,4
102,2022-11-10,102520294.49017592,12620551.072988674,106882720.56616938,10292592.1070014,138546968.43638724,0.9222286627527148,-0.4780638269361471,0.9587649314252096,-0.1937837635144433,0.0205,3,0,4
102,2022-11-11,94287860.60204118,-8729109.056433871,106138680.00914654,-106898.23444123194,106774595.28126,0.9239481739025608,0.3376181339068336,0.9617282072329636,-0.170606084652595,0.0197,4,0,4
102,2022-11-12,53796695.267516494,-2390856.040825665,77387238.81285359,-7363840.561413527,16754055.461515428,0.9253930176015076,-0.1785183893456006,0.9648037123990444,-0.28639402760518,0.021,0,0,4
102,2022-11-13,44342189.71395859,3451741.1119514555,81783073.32816347,-8755986.756464537,-92566482.53226846,0.927113326110792,-0.3738274389704205,0.9677668410376636,0.0975285818205935,0.0204,0,0,4
102,2022-11-14,214444300.04476112,181118889.1666068,141169601.8623336,14796254.279880395,517316463.933105,0.929111966209902,-0.1032543118221553,0.9706175918663208,-0.0541841770223624,0.0199,0,0,4
102,2022-11-15,107868789.34684372,67781012.09824802,133221183.79998375,8743201.536778312,-59155749.167692125,0.9308301677089368,-0.2031983876664433,0.9735805110170396,-0.0028532441456509,0.0194,1,0,4
102,2022-11-16,118161548.39313936,52817617.18356983,134658378.38829482,3853313.40082293,90423972.2149878,0.9325507302537308,-1.5696585716453844,0.9765437209136674,-0.2718230949420873,0.0203,2,0,4
102,2022-11-17,126727303.55852272,44339020.06370403,134517859.28755772,1272305.1393020712,38384429.65904284,0.9342708238415408,-2.0509059829437835,0.9795068320592804,-0.0799446902756858,0.0206,3,0,4
102,2022-11-18,110479607.78155124,41114729.39776056,132501600.93342918,6215928.828088788,75335516.4950397,0.9359903349913876,-1.753097647731369,0.9824701078670344,-0.820286095662411,0.0198,4,0,4
102,2022-11-19,70438931.58586961,61324580.8405084,100969643.34487206,12909702.004790423,95221766.03537612,0.9374351786903335,-0.403162700246778,0.9855456130331156,0.3894325635366501,0.0201,0,0,4
102,2022-11-20,65675997.67920423,64454509.71974587,99714070.38339332,13627649.266218437,64903399.3487345,0.9391554871996184,-1.5696585716453844,0.9885087416717344,-0.1573676143945994,0.0188,0,0,4
102,2022-11-21,235061135.94407088,219251933.34266824,150625450.46586892,26599521.19676085,661527127.8223326,0.9411541272987284,-0.0274021696279064,0.9913594925003916,0.2725151062568222,0.192,0,0,4
102,2022-11-22,117289546.31685592,72159456.14164494,133809409.20151211,6371089.861941822,-21807805.4478119,0.9428723287977632,0.2014673741170071,0.9943224116511103,0.4850551788237704,0.01997,1,0,4
102,2022-11-23,110903668.60544255,27888263.097360417,129409258.55591834,-5445343.751874212,-11815817.96017486,0.944592891342557,0.0232232161882815,0.997285621547738,-0.2750400505501689,0.02023,2,0,4
103,2022-11-10,1298999407.7645133,195658615.6715911,464760915.8850264,220441.4280001521,207916127.2512608,2.56347241031185,-0.7209060754553442,1.1888851115228858,0.3022773085041619,0.0205,3,0,4
103,2022-11-11,1270087419.994369,177966279.3809192,454109605.2050439,-46021611.42161965,228673254.3639164,2.5712897034567237,0.3491514593648672,1.1928511691300543,-0.3451036224256021,0.0197,4,0,4
103,2022-11-12,1500306890.672518,197598708.538023,438116478.8216164,-40645213.7114068,183090578.72475985,2.5793954158528245,0.3060695348919753,1.196892043843061,-0.3010944154713932,0.021,0,0,4
103,2022-11-13,1496966190.2814188,162201334.32237637,445795900.01375127,28437694.75473219,106504021.68917298,2.587212697843768,0.4804643389832221,1.2008606537698945,0.1234940792697368,0.0204,0,0,4
103,2022-11-14,1566817202.5230875,359645861.83562136,545099576.140153,222938818.0887085,789014288.0624743,2.594741500581006,0.3388278030937791,1.2047544957438583,-0.1889341387777934,0.0199,0,0,4
103,2022-11-15,1343181242.9539852,183413736.4018469,491971681.751747,246565023.1499173,127979407.34720396,2.602558758501084,2.956410228268738,1.2087272119728698,0.110321789648282,0.0194,1,0,4
103,2022-11-16,1337093481.59962,192953298.4440552,486317183.4478164,248660186.72354025,315649085.2255228,2.6103761109828807,-1.7878376770673934,1.2126900470807562,-0.124441217375973,0.0203,2,0,4
103,2022-11-17,1322411921.3172438,191794883.6162449,476759973.9938567,173786204.35462144,230125904.7241609,2.618193383172868,0.3482613271399244,1.2166653807099173,-0.3641216363963065,0.0206,3,0,4
103,2022-11-18,1305647203.9250767,172786802.56233352,472814670.5142556,89698564.195508,202644173.93561825,2.6260106763177413,-0.1996929602307915,1.220631438317085,0.2401462611964013,0.0198,4,0,4
103,2022-11-19,1540280220.3027225,193682199.65122163,453667741.3576038,42194325.46523882,103784935.11497308,2.634116388713843,-0.2323550412694989,1.2246723130300927,0.1908583513455289,0.0201,0,0,4
103,2022-11-20,1524506819.0094347,159891963.8932257,446650459.13956535,31336725.135107204,-2517808.9995002747,2.641933670704786,-0.1996929602307915,1.2286409229569255,0.258222622017801,0.0188,0,0,4
103,2022-11-21,1571134196.6088555,352262817.3290729,528449370.599721,127205936.41375633,671825472.1664412,2.6494624734420245,0.7366914343940569,1.2325347649308895,-0.1395042827655637,0.192,0,0,4
103,2022-11-22,1330294250.1841204,161589325.53502774,467179458.3338175,68609622.31426089,-1364166.6307594776,2.6572797313621024,3.8047641008922666,1.2365074811599004,-0.3368861805043075,0.01997,1,0,4
103,2022-11-23,1325779210.0299664,155172119.21024573,467483912.2765243,44500841.50502801,152663979.43499696,2.6650970838438988,-0.4304887367822397,1.2404703162677877,0.1459488370388876,0.02023,2,0,4
104,2022-11-10,1218120204.717659,439364259.33669126,391224268.5584827,17899974.321109988,190091313.6596409,3.6387100696543975,2.462681835448862,8.06582800881143,1.795813441906926,0.0205,3,0,4
104,2022-11-11,1170605624.5796878,406652865.20905614,381532897.9420512,3217110.538379725,385988411.4919118,3.5771094655227698,-2.430953537528928,8.11287100225734,1.5870957013217852,0.0197,4,0,4
104,2022-11-12,1390864467.909813,470388412.13654417,426946337.80007017,10821518.97956366,211881931.18271157,3.5181264171127333,1.2321563515370282,8.160206584728035,-3.108789555743588,0.021,0,0,4
104,2022-11-13,1385951009.9645748,488126171.15817535,432868315.1642704,16427990.3208786,99595740.13353825,3.45652617170031,-2.9033791142301584,8.207250030446248,0.0418546821974218,0.0204,0,0,4
104,2022-11-14,1451901952.7014334,710518519.9644042,439156552.8163664,56784086.76518056,534908082.6426432,3.392309160666352,-3.6393534891241,8.254014798888136,-0.0091866002489216,0.0199,0,0,4
104,2022-11-15,1258951416.9905128,532462527.0827098,414208664.419767,53686032.88900468,117984671.34597886,3.3307092621871037,-4.041143434956093,8.301048590125758,4.035598024445475,0.0194,1,0,4
104,2022-11-16,1281009856.812479,470326551.90886414,409249678.2856197,48496399.99223317,218204850.30367243,3.269106972918608,-3.210982431733198,8.348090116990882,-3.6042092735541895,0.0203,2,0,4
104,2022-11-17,1275605583.6749551,436034773.0911576,405361273.4282533,32193427.354480986,202898451.59914252,3.2075083543444545,5.667192340147663,8.395132129087026,-2.5497544218504284,0.0206,3,0,4
104,2022-11-18,1229679762.9318013,401207881.125949,395129176.2822647,4303148.931214288,269588563.48505574,3.1459077502128268,2.072928503278469,8.442175122532936,0.0245407320868677,0.0198,4,0,4
104,2022-11-19,1452831104.2500143,469937234.4456737,436550617.0110711,14272614.020581398,4407739.162109971,3.086924701802793,4.36886964810966,8.489510705003637,-4.038598498172064,0.0201,0,0,4
104,2022-11-20,1441647893.8231812,487521503.9570273,434919126.97243947,31027329.62753249,-127308817.56294145,3.02532445639037,-1.6815505713460623,8.536554150721845,-1.6075765455013025,0.0188,0,0,4
104,2022-11-21,1483932292.203292,700052372.3432398,432367698.1763952,76052708.90577295,336788288.63007444,2.9611074453564066,-3.6393534891241,8.583318919163732,-0.7183156620130715,0.192,0,0,4
104,2022-11-22,1255182130.979597,510431214.4080743,401182739.1197864,62112944.70800941,-54610319.81357944,2.899507546877164,6.013780623812984,8.63035271040136,-3.380782393106608,0.01997,1,0,4
104,2022-11-23,1247257769.311296,447193263.0585505,395456526.661932,36266120.77677853,42956081.412750006,2.8379052576086643,1.783728990713484,8.677394237266487,1.7192971542709783,0.02023,2,0,4
105,2022-11-10,1224854318.7389536,376337730.1288926,410714591.152148,-1594710.3633388132,837137083.8968767,6.7964676874921945,2.186406966276504,10.685278512304972,1.1799483625986196,0.0205,3,0,4
105,2022-11-11,1191562333.887798,313984713.60874313,401469788.29033744,967671.7779635936,1525961018.137353,6.768327934423941,2.543468654705472,10.72377080159257,-0.6799149557276934,0.0197,4,0,4
105,2022-11-12,1292311720.0422256,352769079.7187985,403289462.6709152,-7788235.651043259,874384331.3062079,6.736133266784977,-0.6388815124526541,10.76507128810591,2.1399373783061244,0.021,0,0,4
105,2022-11-13,1330394811.1042092,360629284.6369547,417332518.12943256,-1476508.4894229325,842904226.1153424,6.707979040087835,-7.1208048680279,10.803563647850629,2.9712929881136745,0.0204,0,0,4
105,2022-11-14,1815675037.7478535,813245269.6949185,514296583.06232107,48107878.27522975,2458512442.285356,6.68383634878725,0.4093733553932459,10.8392482383903,-0.6799149557276934,0.0199,0,0,4
105,2022-11-15,1497141642.7249043,500481878.95748496,473104854.5501933,12356961.499648534,1244278292.480712,6.655686105611342,1.9963831805252104,10.87774054643595,0.2468991133763491,0.0194,1,0,4
105,2022-11-16,1548195312.5152273,498598376.6083081,468766495.0273327,-34860582.17901824,1195877583.22774,6.627542166110948,-3.012139901208487,10.9162327276564,1.328635217860357,0.0203,2,0,4
105,2022-11-17,1561867720.0980723,470185141.0921626,465976143.20247847,-76753400.80977237,1313286538.0237322,6.599388101622616,7.139992598034604,10.954725013202216,0.7877671662397967,0.0206,3,0,4
105,2022-11-18,1555080910.0879414,415832416.0138298,457894418.86721015,-52690087.12738557,1463258006.6332042,6.571248348554369,1.6041758230241392,10.993217302489809,2.9763892782190293,0.0198,4,0,4
105,2022-11-19,1657529425.687039,459916134.1093864,453153923.3020841,-3102965.7062996924,342532766.9153433,6.539053680915397,3.2897240237860164,11.034517789003155,-4.188477912674207,0.0201,0,0,4
105,2022-11-20,1656613151.930268,447803088.1126573,451908633.960024,72156939.4920394,84109945.4753282,6.510899454218258,0.3402736529596595,11.07301014874787,1.6824238455131049,0.0188,0,0,4
105,2022-11-21,2071098990.98535,856089788.9042566,529882060.0762329,168929760.4642396,1748084237.760051,6.486756762917677,-7.068641035705435,11.10869473928754,-1.693970532646834,0.192,0,0,4
105,2022-11-22,1681298774.3514795,501496095.7630634,474727909.1098753,141057237.33694947,734644277.7404788,6.458606519741763,0.93001592383831,11.147187047333194,2.8111189486610177,0.01997,1,0,4
105,2022-11-23,1691364696.2186503,491084528.7265072,467514253.27263767,65426551.42062594,871483781.9377822,6.43046258024137,1.3639727481304789,11.185679228553646,2.951239563272032,0.02023,2,0,4
106,2022-11-10,2980463217.3234363,1125906849.1357348,1035790781.3286296,615904354.5304382,-833983523.3783664,18.117746088337743,0.7414720256788598,10.684387005514216,-6.192789350151667,0.0205,3,0,4
106,2022-11-11,2893854833.164747,1010644891.8959785,1023184657.2002118,629362169.1608423,-1288758079.1207235,18.150852338749093,1.017077441151665,10.736569160958163,0.0069061806055767,0.0197,4,0,4
106,2022-11-12,3030628083.490864,1078004821.3616376,1022893951.1415513,735735200.2971808,-2403969833.593617,18.17978405160505,2.9018620377235416,10.790503256279765,-1.7466937462852172,0.021,0,0,4
106,2022-11-13,3095068460.633372,1119050244.9415436,1058104727.4737724,745008838.5747716,-3015017878.5024376,18.212906278792403,4.490611894257118,10.842685144095476,0.2780146181992773,0.0204,0,0,4
106,2022-11-14,3802770594.085727,1672899198.0850077,1240477176.4927597,676496093.7364707,-2627641010.042291,18.250233776433024,-0.6039279386138983,10.89311823623714,-0.7693936465416122,0.0199,0,0,4
106,2022-11-15,3324838405.3447084,1351885800.43268,1184300297.2046237,650639062.1438012,-3628673194.690098,18.28336342885051,0.6749850326688254,10.9452916977402,2.211870783111453,0.0194,1,0,4
106,2022-11-16,3354664111.0632687,1336367589.3194816,1174019108.120151,629890519.7822037,-4322863132.545736,18.31649948496152,1.5400311132261528,10.99748020445018,2.708694032586152,0.0203,2,0,4
106,2022-11-17,3335727803.5493426,1289178756.299894,1169755422.8375623,610876264.5067792,-4816845402.445243,18.34960167805151,0.2155687133113151,11.049660217972146,-2.9860128027919712,0.0206,3,0,4
106,2022-11-18,3220945680.156245,1161320144.8122935,1146677501.3885784,585089579.8786453,-5623573417.849008,18.382707928462864,-0.7195004500683417,11.101842373416094,1.8066113490269071,0.0198,4,0,4
106,2022-11-19,3295981241.4043627,1213555764.7145169,1122119693.1256986,643981133.3101565,-7051964935.662009,18.41163964131881,2.2960247374524627,11.155776468737695,-0.2936905784892346,0.0201,0,0,4
106,2022-11-20,3246671270.4628067,1219598461.0247214,1116602653.32591,603703108.0495403,-7848465813.659712,18.44476186850617,0.2890221505426282,11.207958356553409,-2.8015652376468365,0.0188,0,0,4
106,2022-11-21,3802912857.446245,1715776235.9832067,1250049046.812292,491723383.1439291,-7470664915.265286,18.48208936614679,-1.918646321161708,11.258391448695068,-2.7284473764953354,0.192,0,0,4
106,2022-11-22,3180585163.714967,1336378600.0677152,1152952635.9733076,431292838.69537145,-8318524079.6625,18.515219018564277,0.013729088724224,11.310564910198131,-2.994604760648534,0.01997,1,0,4
106,2022-11-23,3117145117.392887,1292572042.3463466,1122431982.9847813,380403598.83366185,-8738194913.626108,18.548355074675285,0.2647425509139269,11.362753416908111,1.8864853195719744,0.02023,2,0,4
107,2022-11-10,16579109.266429124,2330685702.6831684,6340219082.03035,486406256.5595827,19768365928.98413,48.9202114200038,7.92878953047448,6.104478733526015,8.527849070615243,0.0205,3,0,4
107,2022-11-11,16368809.240535276,2298372446.607983,6256773062.063948,480768525.5927925,19846797484.85054,49.1723762068001,0.3783511416312333,6.14931509651456,-1.3326305694058935,0.0197,4,0,4
107,2022-11-12,20990062.684296843,2858874953.1126394,7351894813.437055,644124431.5957277,12069271852.16671,49.42717475806226,-5.0386711546990846,6.194522576444564,-0.3268300094376111,0.021,0,0,4
107,2022-11-13,21301765.855328504,2843871074.495674,7423350961.236915,651561233.7478545,12877481550.707169,49.67934082600389,0.1640608104214882,6.239359024685148,-0.0124967277653578,0.0204,0,0,4
107,2022-11-14,18796704.169403896,2912590501.9921045,6831172312.798183,519347434.9976536,35352020380.92195,49.92888134656911,43.50974983846338,6.283821656344954,0.5465708461799937,0.0199,0,0,4
107,2022-11-15,17037326.639627453,2464803945.7169766,6575303773.363771,470889035.6794777,25209049856.704357,50.18106663039647,1.8865510989081031,6.328660847208696,1.080009596270494,0.0194,1,0,4
107,2022-11-16,16020723.69844609,2542900002.2194867,6506900103.941668,443951035.5554969,25222563843.75425,50.43324335207274,-2.25338053299476,6.373497081261239,0.0291547588240305,0.0203,2,0,4
107,2022-11-17,16745447.439232975,2587143308.412329,6441062357.047053,470658287.9842738,24946849510.572727,50.68537391886497,-6.541962239826132,6.418333873818745,0.9706560347952178,0.0206,3,0,4
107,2022-11-18,15768829.12298324,2501258022.4100075,6346899591.604945,438854923.3692292,23785313101.22185,50.93753870566129,1.8865510989081031,6.463170236807292,-2.252591243277818,0.0198,4,0,4
107,2022-11-19,19746032.511991404,3009300475.7839904,7380955553.876397,578446442.8961754,15513028845.682611,51.192337256923416,0.4317862798698275,6.5083777167372965,-0.2946940339296653,0.0201,0,0,4
107,2022-11-20,19814167.766621176,2971746051.2699995,7358813706.556375,575558186.1996231,16286213360.211449,51.44450332486507,16.527638419384488,6.553214164977883,-1.5026699508747066,0.0188,0,0,4
107,2022-11-21,17579967.90383698,3036438436.2937183,6684112357.626727,453887649.2732103,38573777732.74825,51.69404384543026,-15.63488199475078,6.597676796637684,1.080009596270494,0.192,0,0,4
107,2022-11-22,16420108.642155709,2571867986.787713,6400359245.318169,432026774.4874975,27694215977.99985,51.94622912925768,-1.6070493568921052,6.642515987501431,0.2681807770296731,0.01997,1,0,4
107,2022-11-23,15935982.219587363,2607529676.89914,6370548963.01547,431813562.3505486,26534740141.79018,52.19840585093392,-3.34382171334983,6.687352221553969,0.1161208248513484,0.02023,2,0,4
108,2022-11-10,2825260316.08695,1475877732.221979,1063910310.180395,82922675.11744417,459501552.3948046,27.32682133021423,3.8319519684502894,22.064563907883,-1.2720023412274015,0.0205,3,0,4
108,2022-11-11,2738826962.429208,1458131015.1339796,1042106699.5103768,65123274.26136115,393513785.19328,27.38195220323625,-0.1767316481545844,22.15699945791521,2.276762371199156,0.0197,4,0,4
108,2022-11-12,3209590254.963567,1685437640.338249,1132097888.4218264,57184863.9288728,260944882.24618304,27.43869899599281,-13.05343693225012,22.249388550506104,-0.1640858103292132,0.021,0,0,4
108,2022-11-13,3200171194.1476383,1664378050.1447344,1143374833.4815905,46185202.47121661,216292490.3796405,27.493778017122175,-4.621831290762234,22.34183390723531,2.276762371199156,0.0204,0,0,4
108,2022-11-14,3265096860.431571,1944817375.335277,1180690779.048562,58404976.112174936,316315348.2300446,27.54709371013717,3.4362558909131806,22.434127012298376,-6.970139152339375,0.0199,0,0,4
108,2022-11-15,2880588601.341721,1517912938.8779929,1115948881.5694234,55085196.48327453,205860091.25224775,27.602181245757222,-0.9089764998058812,22.526754851025785,0.7654237672022859,0.0194,1,0,4
108,2022-11-16,2886680074.2730165,1535718770.8855011,1108778447.0559115,75467502.6486831,306375280.0239648,27.65730527385882,-3.466501088865888,22.61912886066128,-1.2189008243671662,0.0203,2,0,4
108,2022-11-17,2849578082.5083966,1484011825.4653926,1092860113.8632295,71401780.90264194,296918078.8045927,27.712374472436483,-7.416346959916648,22.71168139518839,4.443113595741321,0.0206,3,0,4
108,2022-11-18,2765433801.266362,1422253551.2302692,1067569402.1825672,62932893.07849811,288245298.9502385,27.76750534545849,-1.9907064677908428,22.804116945220613,-1.4310874452265818,0.0198,4,0,4
108,2022-11-19,3243998179.0892324,1672191310.0313668,1150453624.866948,71160573.61738157,233572091.80582425,27.824252138215066,-5.599790041717343,22.89650603781149,-6.758722688893053,0.0201,0,0,4
108,2022-11-20,3228616970.251318,1713341546.2198691,1147639541.472969,72780518.24040724,242380060.60494015,27.879331159344428,-3.9514071738256815,22.9889513945407,-0.0575293021975689,0.0188,0,0,4
108,2022-11-21,3261912230.583588,2038001212.99341,1165752384.9641657,84677221.01143016,347227474.8093883,27.93264685235942,-3.288600042933443,23.081244499603766,-1.4682608756872932,0.192,0,0,4
108,2022-11-22,2831857621.971494,1602166911.2279549,1085144349.936772,68302039.08223046,206206602.65068367,27.98773438797948,1.531035335476458,23.173872338331176,-8.260063539012611,0.01997,1,0,4
108,2022-11-23,2807576777.805534,1575104322.0757473,1074582538.2282884,73268610.95937023,277632387.0290672,28.042858416081074,-1.4752485820739445,23.26624634796667,3.46208880763502,0.02023,2,0,4
109,2022-11-10,8614401.349395756,1034972770.9688582,754874235.9625444,259444462.67853105,344766198.3502174,19.0021546645941,-0.14736400019745,14.107581975683004,-7.3810113168428675,0.0205,3,0,4
109,2022-11-11,8624438.65109164,973790255.1537466,737331051.0198305,267765776.51855737,337388020.72751355,19.03157700353817,-5.859699103495185,14.171666848859765,-0.2617056782645755,0.0197,4,0,4
109,2022-11-12,12771742.528468773,1169301043.2960398,858980468.849849,405023188.37115735,323916939.09268457,19.062037321635383,0.7518798062060625,14.236136080797577,2.318521584423148,0.021,0,0,4
