product_pid,transaction_date,apply_amt_trend,apply_amt_residual,redeem_amt_trend,redeem_amt_residual
100,2022-11-22,-0.8105583602086676,-1.6501633040566857,-0.08826105277971301,0.508215931220546
100,2022-11-23,-0.8218046957196634,0.6405324832475403,-0.09780655747715945,1.4800691970786897
101,2022-11-10,7.264733095294258,-0.6004787103413236,5.346539160854872,-0.2938932483036307
101,2022-11-11,7.281269211043616,-1.5941857814189166,5.366990926477838,-0.0330887793069728
101,2022-11-12,7.298699532846869,-2.889671542891203,5.388208733825906,-1.2334571900369915
101,2022-11-13,7.315248964149598,-0.7423640252916868,5.408657843975245,0.2705376002468192
101,2022-11-14,7.330921954651412,-0.6684403407992999,5.4283388136506305,-2.899720534311544
101,2022-11-15,7.347462071809961,-3.9560595294245458,5.448786006442497,-2.9936594249916237
101,2022-11-16,7.3640235649353825,-0.5669193557138952,5.469235625512775,4.0565051412112565
101,2022-11-17,7.380579111354823,1.3538477480752151,5.489682931670085,-2.3106785562596848
101,2022-11-18,7.39711522710418,-2.6156890040848304,5.51013469729305,-4.357502795164831
101,2022-11-19,7.414545548907435,-4.995602864032572,5.531352504641123,-1.4003995610420308
101,2022-11-20,7.431094980210163,-3.5609134164968883,5.551801614790458,-2.884181327325373
101,2022-11-21,7.446767970711977,5.192176936363195,5.571482584465842,-1.2880188764036795
101,2022-11-22,7.4633080878705265,-2.660172830403305,5.59192977725771,-0.4201782072127594
101,2022-11-23,7.479869580995948,-2.7739806994178817,5.612379396327989,8.347578611503636
102,2022-11-10,0.9222286627527148,-0.4780638269361471,0.9587649314252096,-0.1937837635144433
102,2022-11-11,0.9239481739025607,0.3376181339068336,0.9617282072329637,-0.170606084652595
102,2022-11-12,0.9253930176015077,-0.1785183893456006,0.9648037123990445,-0.28639402760518
102,2022-11-13,0.9271133261107921,-0.3738274389704205,0.9677668410376637,0.0975285818205935
102,2022-11-14,0.929111966209902,-0.1032543118221553,0.9706175918663208,-0.0541841770223624
102,2022-11-15,0.9308301677089368,-0.2031983876664433,0.9735805110170396,-0.0028532441456509
102,2022-11-16,0.9325507302537307,-1.5696585716453844,0.9765437209136674,-0.2718230949420873
102,2022-11-17,0.9342708238415407,-2.0509059829437835,0.9795068320592804,-0.0799446902756858
102,2022-11-18,0.9359903349913875,-1.753097647731369,0.9824701078670344,-0.820286095662411
102,2022-11-19,0.9374351786903337,-0.403162700246778,0.9855456130331155,0.3894325635366501
102,2022-11-20,0.9391554871996185,-1.5696585716453844,0.9885087416717345,-0.1573676143945994
102,2022-11-21,0.9411541272987285,-0.0274021696279064,0.9913594925003917,0.2725151062568222
102,2022-11-22,0.9428723287977631,0.2014673741170071,0.9943224116511103,0.4850551788237704
102,2022-11-23,0.944592891342557,0.0232232161882815,0.9972856215477379,-0.2750400505501689
103,2022-11-10,2.56347241031185,-0.7209060754553442,1.1888851115228858,0.3022773085041619
103,2022-11-11,2.5712897034567233,0.3491514593648672,1.1928511691300545,-0.3451036224256021
103,2022-11-12,2.5793954158528245,0.3060695348919753,1.196892043843061,-0.3010944154713932
103,2022-11-13,2.587212697843768,0.4804643389832221,1.2008606537698945,0.1234940792697368
103,2022-11-14,2.594741500581006,0.3388278030937791,1.2047544957438583,-0.1889341387777934
103,2022-11-15,2.602558758501084,2.956410228268738,1.2087272119728698,0.110321789648282
103,2022-11-16,2.6103761109828807,-1.7878376770673934,1.2126900470807562,-0.124441217375973
103,2022-11-17,2.618193383172868,0.3482613271399244,1.2166653807099173,-0.3641216363963065
103,2022-11-18,2.6260106763177413,-0.1996929602307915,1.2206314383170853,0.2401462611964013
103,2022-11-19,2.634116388713843,-0.2323550412694989,1.2246723130300927,0.1908583513455289
103,2022-11-20,2.641933670704786,-0.1996929602307915,1.2286409229569255,0.258222622017801
103,2022-11-21,2.6494624734420245,0.7366914343940569,1.2325347649308895,-0.1395042827655637
103,2022-11-22,2.6572797313621024,3.8047641008922666,1.2365074811599004,-0.3368861805043075
103,2022-11-23,2.6650970838438988,-0.4304887367822397,1.2404703162677877,0.1459488370388876
104,2022-11-10,3.6387100696543975,2.462681835448862,8.06582800881143,1.795813441906926
104,2022-11-11,3.5771094655227698,-2.430953537528928,8.11287100225734,1.5870957013217852
104,2022-11-12,3.5181264171127333,1.2321563515370282,8.160206584728035,-3.108789555743588
104,2022-11-13,3.45652617170031,-2.9033791142301584,8.207250030446248,0.0418546821974218
104,2022-11-14,3.392309160666352,-3.6393534891241,8.254014798888136,-0.0091866002489216
104,2022-11-15,3.3307092621871033,-4.041143434956093,8.301048590125758,4.035598024445475
104,2022-11-16,3.2691069729186077,-3.210982431733198,8.348090116990882,-3.6042092735541895
104,2022-11-17,3.2075083543444545,5.667192340147663,8.395132129087026,-2.5497544218504284
104,2022-11-18,3.1459077502128268,2.072928503278469,8.442175122532936,0.0245407320868677
104,2022-11-19,3.0869247018027934,4.36886964810966,8.489510705003637,-4.038598498172064
104,2022-11-20,3.02532445639037,-1.6815505713460623,8.536554150721845,-1.6075765455013025
104,2022-11-21,2.9611074453564066,-3.6393534891241,8.583318919163732,-0.7183156620130715
104,2022-11-22,2.899507546877164,6.013780623812984,8.63035271040136,-3.380782393106608
104,2022-11-23,2.8379052576086643,1.783728990713484,8.677394237266487,1.7192971542709783
105,2022-11-10,6.7964676874921945,2.186406966276504,10.685278512304972,1.1799483625986196
105,2022-11-11,6.768327934423941,2.543468654705472,10.72377080159257,-0.6799149557276934
105,2022-11-12,6.736133266784977,-0.6388815124526541,10.76507128810591,2.1399373783061244
105,2022-11-13,6.707979040087835,-7.1208048680279,10.803563647850629,2.9712929881136745
105,2022-11-14,6.68383634878725,0.4093733553932459,10.8392482383903,-0.6799149557276934
105,2022-11-15,6.655686105611342,1.9963831805252104,10.87774054643595,0.2468991133763491
105,2022-11-16,6.627542166110948,-3.012139901208487,10.9162327276564,1.328635217860357
105,2022-11-17,6.599388101622616,7.139992598034604,10.954725013202216,0.7877671662397967
105,2022-11-18,6.571248348554369,1.6041758230241392,10.993217302489809,2.9763892782190293
105,2022-11-19,6.539053680915397,3.2897240237860164,11.034517789003155,-4.188477912674207
105,2022-11-20,6.510899454218258,0.3402736529596595,11.07301014874787,1.6824238455131049
105,2022-11-21,6.486756762917677,-7.068641035705435,11.108694739287541,-1.693970532646834
105,2022-11-22,6.458606519741763,0.93001592383831,11.147187047333194,2.8111189486610177
105,2022-11-23,6.43046258024137,1.3639727481304789,11.185679228553646,2.951239563272032
106,2022-11-10,18.117746088337746,0.7414720256788598,10.684387005514216,-6.192789350151667
106,2022-11-11,18.150852338749093,1.017077441151665,10.736569160958165,0.0069061806055767
106,2022-11-12,18.17978405160505,2.9018620377235416,10.790503256279765,-1.7466937462852172
106,2022-11-13,18.212906278792403,4.490611894257118,10.842685144095476,0.2780146181992773
106,2022-11-14,18.250233776433024,-0.6039279386138983,10.89311823623714,-0.7693936465416122
106,2022-11-15,18.28336342885051,0.6749850326688254,10.9452916977402,2.211870783111453
106,2022-11-16,18.31649948496152,1.5400311132261528,10.99748020445018,2.708694032586152
106,2022-11-17,18.34960167805151,0.2155687133113151,11.049660217972146,-2.9860128027919712
106,2022-11-18,18.382707928462864,-0.7195004500683417,11.101842373416094,1.8066113490269071
106,2022-11-19,18.41163964131881,2.2960247374524627,11.155776468737697,-0.2936905784892346
106,2022-11-20,18.44476186850617,0.2890221505426282,11.207958356553407,-2.8015652376468365
106,2022-11-21,18.48208936614679,-1.918646321161708,11.258391448695068,-2.7284473764953354
106,2022-11-22,18.515219018564274,0.013729088724224,11.310564910198131,-2.994604760648534
106,2022-11-23,18.548355074675285,0.2647425509139269,11.362753416908111,1.8864853195719744
107,2022-11-10,48.9202114200038,7.92878953047448,6.104478733526015,8.527849070615243
107,2022-11-11,49.1723762068001,0.3783511416312333,6.14931509651456,-1.3326305694058935
107,2022-11-12,49.42717475806226,-5.0386711546990846,6.194522576444564,-0.3268300094376111
107,2022-11-13,49.67934082600389,0.1640608104214882,6.239359024685148,-0.0124967277653578
107,2022-11-14,49.928881346569106,43.50974983846338,6.283821656344954,0.5465708461799937
107,2022-11-15,50.181066630396465,1.8865510989081031,6.328660847208696,1.080009596270494
107,2022-11-16,50.43324335207274,-2.25338053299476,6.373497081261239,0.0291547588240305
107,2022-11-17,50.68537391886497,-6.541962239826132,6.418333873818745,0.9706560347952178
107,2022-11-18,50.93753870566129,1.8865510989081031,6.463170236807292,-2.252591243277818
107,2022-11-19,51.192337256923416,0.4317862798698275,6.5083777167372965,-0.2946940339296653
107,2022-11-20,51.44450332486507,16.527638419384488,6.553214164977883,-1.5026699508747066
107,2022-11-21,51.69404384543026,-15.63488199475078,6.597676796637684,1.080009596270494
107,2022-11-22,51.946229129257674,-1.6070493568921052,6.642515987501431,0.2681807770296731
107,2022-11-23,52.19840585093392,-3.34382171334983,6.687352221553969,0.1161208248513484
108,2022-11-10,27.32682133021423,3.8319519684502903,22.064563907883002,-1.2720023412274015
108,2022-11-11,27.381952203236246,-0.1767316481545844,22.156999457915212,2.276762371199156
108,2022-11-12,27.438698995992812,-13.05343693225012,22.249388550506104,-0.1640858103292132
108,2022-11-13,27.493778017122178,-4.621831290762234,22.34183390723531,2.276762371199156
108,2022-11-14,27.547093710137172,3.4362558909131806,22.434127012298376,-6.970139152339375
108,2022-11-15,27.602181245757226,-0.9089764998058812,22.526754851025785,0.7654237672022859
108,2022-11-16,27.65730527385882,-3.466501088865888,22.61912886066128,-1.2189008243671662
108,2022-11-17,27.712374472436483,-7.416346959916648,22.71168139518839,4.443113595741321
108,2022-11-18,27.767505345458492,-1.9907064677908428,22.804116945220613,-1.4310874452265818
108,2022-11-19,27.824252138215066,-5.599790041717343,22.896506037811495,-6.758722688893053
108,2022-11-20,27.879331159344428,-3.9514071738256815,22.9889513945407,-0.0575293021975689
108,2022-11-21,27.93264685235942,-3.288600042933443,23.081244499603766,-1.4682608756872932
108,2022-11-22,27.987734387979476,1.531035335476458,23.173872338331176,-8.260063539012611
108,2022-11-23,28.042858416081074,-1.4752485820739445,23.26624634796667,3.46208880763502
109,2022-11-10,19.0021546645941,-0.14736400019745,14.107581975683004,-7.3810113168428675
109,2022-11-11,19.03157700353817,-5.859699103495185,14.171666848859765,-0.2617056782645755
109,2022-11-12,19.062037321635383,0.7518798062060625,14.236136080797575,2.318521584423148
109,2022-11-13,19.091473814445482,-0.5504556227913184,14.300195697381385,-2.2587055612902134
109,2022-11-14,19.11990113472378,2.7049360451085445,14.363833080156667,3.360574611741541
109,2022-11-15,19.14933200600569,-0.14736400019745,14.427889082314694,-4.167357118502661
109,2022-11-16,19.178767533217716,6.582272198515499,14.491932463274402,1.6332606598818442
109,2022-11-17,19.208210107712656,-4.499592834584158,14.555999291544206,2.841855763619736
109,2022-11-18,19.237632446656722,-0.814494268683943,14.620084164720966,3.935384677924908
109,2022-11-19,19.268092764753938,-0.4183830714823486,14.684553396658785,2.161927570104866
109,2022-11-20,19.297529257564033,-1.355853838135928,14.748613013242593,3.0364511423392178
109,2022-11-21,19.325956577842327,-1.3435685175572118,14.812250396017877,-5.232383178372548
109,2022-11-22,19.35538744912424,2.112450009530633,14.876306398175903,1.764671108115575
109,2022-11-23,19.38482297633627,-1.489739221643223,14.940349779135618,-1.590092624124547
110,2022-11-10,0.5810582105655224,-0.0518968899204107,-0.008500616895293519,-0.0051730840606689
110,2022-11-11,0.5859793615198986,-0.0384126600537293,-0.008574571159291722,-0.0179515907591936
110,2022-11-12,0.5909261832929779,-0.0249227195124525,-0.008669524185418465,-0.0052088829940239
110,2022-11-13,0.5958474929755295,0.0970913390766759,-0.008743474008075106,-0.0193505152354622
110,2022-11-14,0.6007431465565309,-0.0606426138714103,-0.008796434190436025,-0.0203608024181899
110,2022-11-15,0.605664866364369,-0.0541924510099278,-0.008870407729296724,-0.0181307576385674
110,2022-11-16,0.6105862703819929,0.0157972474205272,-0.00894434065846544,-0.0221928524027212
110,2022-11-17,0.6155073779852736,-0.0741070274142312,-0.009018265675887127,0.0022702856519192
110,2022-11-18,0.6204285289396494,0.0884903518737719,-0.009092219939885291,-0.002347286343248
110,2022-11-19,0.6253753507127289,-0.0623725247898591,-0.0091871729660121,0.0011590453337684
110,2022-11-20,0.6302966603952801,0.0716456019906412,-0.009261122788668707,-0.0138799980857744
110,2022-11-21,0.6351923139762821,0.0861747310366504,-0.009314082971029617,0.0141531697409352
110,2022-11-22,0.6401140337841198,0.0173598534551525,-0.009388056509890323,-0.0131015451541327
110,2022-11-23,0.645035437801744,0.0920993831585656,-0.009461989439059052,0.0129373178950845
111,2022-11-10,1.8126539032768358,-0.2246670095918661,1.547424885260035,-0.6234742935363697
111,2022-11-11,1.7951369664290502,0.1252601489317371,1.5615699891234698,-0.0587680673574336
111,2022-11-12,1.7781630895233562,-0.3466746821131337,1.576049733656388,-0.4300789453275461
111,2022-11-13,1.760644384611514,-1.2305598493950134,1.5901956970982585,0.0420291648624661
111,2022-11-14,1.742586081692254,1.189886360287116,1.604003043111227,-0.3071654614072192
111,2022-11-15,1.7250535653527288,-1.42537304239345,1.6181553978623255,-0.2089836217987357
111,2022-11-16,1.707554204819908,-1.2317320981184268,1.6322968241978666,-0.3592717239372436
111,2022-11-17,1.6900229664564086,1.099487901092055,1.64644662844809,0.0410206719561556
111,2022-11-18,1.6725060296086225,-0.7633471692958576,1.6605917323115251,-0.1321329242703657
111,2022-11-19,1.65553215270293,-0.2082821890549809,1.6750714768444435,1.825501967175644
111,2022-11-20,1.6380134477910877,1.5126274327317626,1.6892174402863127,-0.1321329242703657
111,2022-11-21,1.619955144871827,1.2826721388995042,1.7030247862992822,-0.2916995523411786
111,2022-11-22,1.6024226285323018,1.5126274327317626,1.7171771410503816,-0.1950587711199413
111,2022-11-23,1.5849232679994811,3.587202203396409,1.731318567385922,-0.0838036679958363
112,2022-11-10,0.05759784085534902,-0.3771928743728344,0.3571599541716136,-0.027746841448107
112,2022-11-11,0.05551252813612801,-0.1197838227873554,0.3568528079762366,0.0540363461673328
112,2022-11-12,0.05284092013305007,-0.1467789233869245,0.35639099952997105,0.1228596749157266
112,2022-11-13,0.05075564673169856,1.31038381592057,0.3560836640647529,-0.0303886244236874
112,2022-11-14,0.04925709063860518,0.0861064808670222,0.3559305575851462,-0.1057262302492463
112,2022-11-15,0.04717122602711909,-0.3000086914729665,0.35562330977385676,-0.0284034827580495
112,2022-11-16,0.04508583844497353,0.217586349981361,0.3553159258707044,-0.0844465135918831
112,2022-11-17,0.04300092924970967,-0.2290396896209806,0.35500860632017783,-0.230776715883794
112,2022-11-18,0.04091561653048978,-0.152104652684773,0.354701460124801,-0.2149362650066064
112,2022-11-19,0.038244008527410084,0.2825991090832016,0.35423965167853505,-0.5816493837390078
112,2022-11-20,0.03615873512605961,-0.234290588224088,0.35393231621331717,0.018118137740787
112,2022-11-21,0.03466017903296646,-0.1774167628137763,0.3537792097337105,-0.4866780310893014
112,2022-11-22,0.03257431442148003,-0.2958491450397135,0.3534719619224211,-0.0091911252879261
112,2022-11-23,0.030488926839334407,-0.3990480636296881,0.35316457801926865,-0.0788446238849171
113,2022-11-10,0.022338241556562957,-0.0001775212465901,0.016193775447903753,-0.0045755424660757
113,2022-11-11,0.02240429993944327,-0.0053687862633298,0.01624788774702421,0.010313400096229
113,2022-11-12,0.02247217161512919,-0.0101066875030276,0.016307038032146483,-0.0085459721676133
113,2022-11-13,0.022538206258459058,0.1730426218173574,0.016361150067996804,-0.0105751660012904
113,2022-11-14,0.022602385753070706,-0.0120613394290047,0.01641022379014287,0.0027694356328398
113,2022-11-15,0.02266843853528934,-0.009608401002489,0.016464336500775792,-0.0025649176039441
113,2022-11-16,0.02273447205175873,-0.0016290932869064,0.01651844810967938,-0.0053330794409537
113,2022-11-17,0.022800484061082715,0.0285908584329986,0.01657255972436167,0.0284778162679835
113,2022-11-18,0.02286654244396303,0.0008758039577251,0.016626672023482128,-0.0108393769246966
113,2022-11-19,0.022934414119648954,-0.0023391418622254,0.01668582230860441,-0.018147468035865
113,2022-11-20,0.023000448762978815,-0.0023291089388195,0.016739934344454723,-0.0076056904197254
113,2022-11-21,0.023064628257590463,-0.0110337333099309,0.01678900806660079,-0.0223028002854405
113,2022-11-22,0.023130681039809104,0.0044624679432435,0.016843120777233708,-0.0010142286257358
113,2022-11-23,0.023196714556278492,-0.0001775212465901,0.016897232386137304,-0.0074378996616343
114,2022-11-10,0.0929213626199844,0.5624230721149402,0.04088140855119376,-0.0322467438761394
114,2022-11-11,0.09347216400379633,0.0590500296854722,0.040527554540011015,-0.0201855833807669
114,2022-11-12,0.09384056403458275,0.0650403031768906,0.040183376145854856,-0.1075311032608095
114,2022-11-13,0.09439139434406416,-0.0201397477944005,0.03982951721382887,-0.0444299894023722
114,2022-11-14,0.09512473351118107,0.4296443882019879,0.03946592755263408,0.0033966942239011
114,2022-11-15,0.09567557180918725,0.0415908964814506,0.03911210147140122,0.0355399278370868
114,2022-11-16,0.09622636849826555,0.1096891491822035,0.038758274365551175,0.0434041455767826
114,2022-11-17,0.09677717420224767,-0.0548552930990719,0.038404396137896625,-0.0305591754761968
114,2022-11-18,0.09732797558605993,-0.0555150267681394,0.03805054212671387,-0.0090346224217656
114,2022-11-19,0.09769637561684583,-0.0880920772612181,0.037706363732557736,-0.0168510955745917
114,2022-11-20,0.09824720592632749,-0.1058863393766652,0.03735250480053173,0.2643651062242936
114,2022-11-21,0.09898054509344452,0.3727623426818459,0.03698891513933692,-0.0364080913493301
114,2022-11-22,0.09953138339145055,-0.0820099804590082,0.03663508905810409,0.1045978603223519
114,2022-11-23,0.10008218008052887,0.2386928037290497,0.03628126195225405,-0.0939262921884094
115,2022-11-10,12.280734281944317,1.484619171271414,8.453900534553322,-0.8861800208171211
115,2022-11-11,12.28818920003096,-1.5756809642272067,8.511018635298521,-2.057537750066733
115,2022-11-12,12.298093576176425,3.510689720001924,8.568808261855388,-0.5019262506051829
115,2022-11-13,12.305511865821549,-0.2715100402534101,8.625913962564555,0.8023838484974526
115,2022-11-14,12.310368857577116,5.603411894552108,8.682343656208468,-0.2936546435063994
115,2022-11-15,12.317846965535221,-1.7421156374506293,8.73943418530287,-0.3190196034627148
115,2022-11-16,12.325249230585131,-5.606227638797048,8.796539242667249,0.105739541980121
115,2022-11-17,12.332662319477722,-2.867246857152585,8.853640442428967,-0.1661725771574302
115,2022-11-18,12.340117237564355,-7.554247381163716,8.910758543174161,-3.3668330187356865
115,2022-11-19,12.35002161370983,-0.5361986241317478,8.968548169731033,4.620396906607964
115,2022-11-20,12.35743990335495,2.866947458529374,9.0256538704402,-0.639127148553295
115,2022-11-21,12.362296895110516,-1.6670222468755986,9.082083564084114,-2.6751198011140183
115,2022-11-22,12.369775003068622,-0.2715100402534101,9.139174093178514,0.3314077951803877
115,2022-11-23,12.377177268118533,4.858372589002267,9.19627915054289,-1.3366181136532482
116,2022-11-10,1.3368626566258186,-0.7245013515370194,1.2384516441563715,0.0899890239651389
116,2022-11-11,1.3402603705247518,-0.4848085716546899,1.2463378725671321,-0.1540221492717706
116,2022-11-12,1.343716212076554,-0.9852767485578896,1.25432821912792,0.3269774698776106
116,2022-11-13,1.3471133847811305,1.5517661084264054,1.2622132555805317,0.0793473838822094
116,2022-11-14,1.3504520285701604,-0.5533101173227268,1.2699880040550877,0.3641308130471611
116,2022-11-15,1.3538495587924575,-0.5764117826627514,1.2778750830441603,-0.751317576036068
116,2022-11-16,1.3572454020417801,0.1944686729579817,1.2857633335688738,-0.5141078403296728
116,2022-11-17,1.3606428653079594,0.3044718375320951,1.2936468992742718,-0.2223051248007058
116,2022-11-18,1.3640405792068924,0.0270612167112376,1.3015331276850322,0.2651139973720059
116,2022-11-19,1.3674964207586948,0.7951358941616218,1.3095234742458208,0.1570923822054445
116,2022-11-20,1.370893593463271,-0.433137665600461,1.3174085106984323,-0.2518381377366329
116,2022-11-21,1.3742322372523015,0.5634279209718246,1.325183259172989,9.03585908397272
116,2022-11-22,1.3776297674745983,0.1530182231015888,1.3330703381620614,-0.1314661408860211
116,2022-11-23,1.3810256107239212,-0.4612716991672402,1.3409585886867745,0.9480568013866638
117,2022-11-10,25.474681669703365,-7.89831688762851,17.663953840306515,6.987617147687258
117,2022-11-11,25.52748723645972,15.61089462878573,17.774498874949686,2.381484718662871
117,2022-11-12,25.588148112977557,-3.422155130292808,17.89294480720709,1.6040177124926274
117,2022-11-13,25.640952493720402,-2.8113380340867558,18.0034898157459,5.383858007073826
117,2022-11-14,25.68590905692047,-6.669802908153734,18.10613342746238,-1.1074820176778202
117,2022-11-15,25.73871128653436,6.23220071021012,18.216678456733007,-10.189051159284856
117,2022-11-16,25.791510990791654,-4.804518668128763,18.32722350495456,-1.4221747069080504
117,2022-11-17,25.844312404320757,8.82706412503413,18.437768865722777,15.712886143324752
117,2022-11-18,25.897117971077098,-1.6331161671689811,18.548313900365944,5.440802003770326
117,2022-11-19,25.95777884759496,-10.18490648741901,18.66675983262336,-0.4300630190141508
117,2022-11-20,26.010583228337783,-0.5830778083729076,18.777304841162163,-1.1074820176778202
117,2022-11-21,26.05553979153785,-3.917507982972224,18.87994845287864,-5.432853302785091
117,2022-11-22,26.108342021151746,-7.989640983821269,18.990493482149272,-6.349622453623809
117,2022-11-23,26.161141725409045,-2.8113380340867558,19.101038530370822,4.667394428463958
118,2022-11-10,19.604689130171288,-0.3348300729895885,15.41323876996228,0.0425704368012294
118,2022-11-11,19.620416341418213,-4.251578199295487,15.493794992028832,0.9315680045526844
118,2022-11-12,19.639233474376805,-2.3122831191596216,15.576721838540088,-0.614430341481377
118,2022-11-13,19.654959576358333,0.2152828399578723,15.657291990014835,3.7571461467481218
118,2022-11-14,19.667595467159245,-3.538946712385684,15.735509160926183,-6.350671970061399
118,2022-11-15,19.68331776233512,3.8805054797468728,15.816094231696823,-0.0476515230354215
118,2022-11-16,19.699048000098724,1.903408754417832,15.896662295665584,0.9761686451906488
118,2022-11-17,19.71477183178242,3.0620902139912296,15.977229834204927,1.1251321962901042
118,2022-11-18,19.730499043029347,0.3307893798116891,16.057786056271485,-0.393270702289291
118,2022-11-19,19.749316175987946,-0.5503408539007699,16.140712902782738,-0.0476515230354215
118,2022-11-20,19.765042277969467,2.36412401752654,16.221283054257484,0.0425704368012294
118,2022-11-21,19.777678168770382,-11.19870853144748,16.299500225168828,5.418914017247401
118,2022-11-22,19.793400463946256,-4.640253499183327,16.380085295939477,-1.6562813657760185
118,2022-11-23,19.80913070170986,4.286684780388149,16.460653359908232,-0.9202961409161592
119,2022-11-10,1.9252113519900285,-0.0001152069381973,1.1149071767451013,-0.1832412377609317
119,2022-11-11,1.9319290219456984,-0.2793402938303648,1.1207980903579566,-0.0080895627560828
119,2022-11-12,1.9384877970590544,-0.1767281822769046,1.1268361402753353,0.1077637572308012
119,2022-11-13,1.9452054274294892,-1.5965161129792744,1.1327271703481088,-0.6157421817882825
119,2022-11-14,1.9520818638638309,-0.1022925522970179,1.1384719281133469,-0.0925523488630001
119,2022-11-15,1.9587994485566425,-1.065314589732569,1.1443628465968665,0.0171423090311896
119,2022-11-16,1.9655170768914112,-0.0740378001303696,1.150252811778731,-0.4566643106519343
119,2022-11-17,1.9722347649351366,-0.5388832631048655,1.1561443869646755,-0.7195759329439982
119,2022-11-18,1.9789524348908074,-0.8420017651375763,1.162035300577531,0.0351032029714392
119,2022-11-19,1.9855112100041623,3.75851628259423,1.16807335049491,-0.636520871917551
119,2022-11-20,1.9922288403745978,0.2471459556375142,1.1739643805676832,0.465889045665966
119,2022-11-21,1.999105276808939,-0.5756854816130194,1.179709138332921,0.0860011958605956
119,2022-11-22,2.00582286150175,5.374056704224396,1.1856000568164407,0.1925754456458444
119,2022-11-23,2.012540489836519,0.4293061724804677,1.1914900219983051,-0.2128279441799724
12,2022-11-10,3.1266464134507856,3.749190208673252,1.5901079359642125,0.4848251419561381
12,2022-11-11,3.1382685115122224,-0.1469384676999078,1.5946602132646037,-0.0482236467790012
12,2022-11-12,3.149825016289153,1.209431683859608,1.599141652267638,-0.2773130610159559
12,2022-11-13,3.1614471372876194,-0.204355247009152,1.603694974099959,-0.3731762654383117
12,2022-11-14,3.173134292008598,-0.1435048615106747,1.608321687093211,-0.1659189622651068
12,2022-11-15,3.184756530907336,-0.0214803842655307,1.6128733204063384,0.3775994588032614
12,2022-11-16,3.1963788834016946,0.0602578293237595,1.6174278849495878,-0.3193618734324577
12,2022-11-17,3.208001261526555,-0.1704748337341156,1.621981189195014,-0.2548717577396236
12,2022-11-18,3.2196233595879944,-0.2376838232567684,1.6265334664954065,0.0954257299047439
12,2022-11-19,3.2311798643649237,0.0060136413558617,1.6310149054984402,-0.169992234853285
12,2022-11-20,3.2428019853633914,-0.5162736839487188,1.6355682273307621,-0.0682739977520846
12,2022-11-21,3.2544891400843685,-0.1047948154224309,1.6401949403240135,-0.3838853475540655
12,2022-11-22,3.266111378983108,-0.1454413152420762,1.6447465736371412,-0.3591436435302982
12,2022-11-23,3.2777337314774653,-0.6940803017231056,1.6493011381803901,0.4943031220960792
120,2022-11-10,24.1429599119937,-2.065409463583334,9.505891568481104,-1.2840119862121524
120,2022-11-11,24.23883339780115,3.0786334966987443,9.573489855229317,3.020828058643051
